timestamp,id,d0,d1,d2,d3,d4,d5,d6,d7
1772992246.530664,0x102,2F,00,00,00,00,00,00,00
1772992246.954646,0x101,10,CC,02,00,00,00,00,00
1772992246.965985,0x102,2F,00,00,00,00,00,00,00
1772992247.3899534,0x101,10,E5,02,00,00,00,00,00
1772992247.401316,0x102,30,00,00,00,00,00,00,00
1772992247.82532,0x101,10,FE,02,00,00,00,00,00
1772992247.836735,0x102,30,00,00,00,00,00,00,00
1772992248.2607212,0x101,11,17,02,00,00,00,00,00
1772992248.2720294,0x102,30,00,00,00,00,00,00,00
1772992248.6960325,0x101,11,30,02,00,00,00,00,00
1772992248.7073793,0x102,30,00,00,00,00,00,00,00
1772992249.1313472,0x101,11,49,02,00,00,00,00,00
1772992249.142719,0x102,31,00,00,00,00,00,00,00
1772992249.5666924,0x101,11,62,02,00,00,00,00,00
1772992249.5780513,0x102,31,00,00,00,00,00,00,00
1772992250.0020244,0x101,11,7B,02,00,00,00,00,00
1772992250.013365,0x102,31,00,00,00,00,00,00,00
1772992250.4373248,0x101,11,94,02,00,00,00,00,00
1772992250.4487252,0x102,32,00,00,00,00,00,00,00
1772992250.8726788,0x101,05,DC,03,00,00,00,00,00
1772992250.8839867,0x102,19,00,00,00,00,00,00,00
1772992251.3079367,0x101,05,F5,03,00,00,00,00,00
1772992251.3193011,0x102,19,00,00,00,00,00,00,00
1772992251.7432735,0x101,06,0E,03,00,00,00,00,00
1772992251.7546194,0x102,19,00,00,00,00,00,00,00
1772992252.178558,0x101,06,27,03,00,00,00,00,00
1772992252.1899257,0x102,1A,00,00,00,00,00,00,00
1772992252.6138587,0x101,06,40,03,00,00,00,00,00
1772992252.625222,0x102,1A,00,00,00,00,00,00,00
1772992253.0491903,0x101,06,59,03,00,00,00,00,00
1772992253.0605788,0x102,1B,00,00,00,00,00,00,00
1772992253.4845154,0x101,06,72,03,00,00,00,00,00
1772992253.4958441,0x102,1B,00,00,00,00,00,00,00
1772992253.9197927,0x101,06,8B,03,00,00,00,00,00
1772992253.9311342,0x102,1B,00,00,00,00,00,00,00
1772992254.355065,0x101,06,A4,03,00,00,00,00,00
1772992254.3664298,0x102,1C,00,00,00,00,00,00,00
1772992254.7903965,0x101,06,BD,03,00,00,00,00,00
1772992254.8017356,0x102,1C,00,00,00,00,00,00,00
1772992255.2256768,0x101,06,D6,03,00,00,00,00,00
1772992255.237038,0x102,1D,00,00,00,00,00,00,00
1772992255.661046,0x101,06,EF,03,00,00,00,00,00
1772992255.6723347,0x102,1D,00,00,00,00,00,00,00
1772992256.0962846,0x101,07,08,03,00,00,00,00,00
1772992256.1076472,0x102,1E,00,00,00,00,00,00,00
1772992256.5316029,0x101,07,21,03,00,00,00,00,00
1772992256.5429664,0x102,1E,00,00,00,00,00,00,00
1772992256.9669507,0x101,07,3A,03,00,00,00,00,00
1772992256.9782968,0x102,1E,00,00,00,00,00,00,00
1772992257.4022706,0x101,07,53,03,00,00,00,00,00
1772992257.4136415,0x102,1F,00,00,00,00,00,00,00
1772992257.8376276,0x101,07,6C,03,00,00,00,00,00
1772992257.8489957,0x102,1F,00,00,00,00,00,00,00
1772992258.272983,0x101,07,85,03,00,00,00,00,00
1772992258.2842987,0x102,20,00,00,00,00,00,00,00
1772992258.7082632,0x101,07,9E,03,00,00,00,00,00
1772992258.719608,0x102,20,00,00,00,00,00,00,00
1772992259.1435688,0x101,07,B7,03,00,00,00,00,00
1772992259.1549246,0x102,20,00,00,00,00,00,00,00
1772992259.5788903,0x101,07,D0,03,00,00,00,00,00
1772992259.5902505,0x102,21,00,00,00,00,00,00,00
1772992260.014222,0x101,07,E9,03,00,00,00,00,00
1772992260.0255704,0x102,21,00,00,00,00,00,00,00
1772992260.4495502,0x101,08,02,03,00,00,00,00,00
1772992260.4609382,0x102,22,00,00,00,00,00,00,00
1772992260.8849041,0x101,08,1B,03,00,00,00,00,00
1772992260.896197,0x102,22,00,00,00,00,00,00,00
1772992261.3201444,0x101,08,34,03,00,00,00,00,00
1772992261.331513,0x102,23,00,00,00,00,00,00,00
1772992261.755496,0x101,08,4D,03,00,00,00,00,00
1772992261.766835,0x102,23,00,00,00,00,00,00,00
1772992262.1907632,0x101,08,66,03,00,00,00,00,00
1772992262.2021358,0x102,23,00,00,00,00,00,00,00
1772992262.6260922,0x101,08,7F,03,00,00,00,00,00
1772992262.6374576,0x102,24,00,00,00,00,00,00,00
1772992263.0614433,0x101,08,98,03,00,00,00,00,00
1772992263.0728235,0x102,24,00,00,00,00,00,00,00
1772992263.4967897,0x101,08,B1,03,00,00,00,00,00
1772992263.508105,0x102,25,00,00,00,00,00,00,00
1772992263.9320807,0x101,08,CA,03,00,00,00,00,00
1772992263.9434347,0x102,25,00,00,00,00,00,00,00
1772992264.3673732,0x101,08,E3,03,00,00,00,00,00
1772992264.378732,0x102,25,00,00,00,00,00,00,00
1772992264.802701,0x101,08,FC,03,00,00,00,00,00
1772992264.814043,0x102,26,00,00,00,00,00,00,00
1772992265.2380087,0x101,09,15,03,00,00,00,00,00
1772992265.2493794,0x102,26,00,00,00,00,00,00,00
1772992265.6733875,0x101,09,2E,03,00,00,00,00,00
1772992265.6847703,0x102,27,00,00,00,00,00,00,00
1772992266.108771,0x101,09,47,03,00,00,00,00,00
1772992266.1200686,0x102,27,00,00,00,00,00,00,00
1772992266.54401,0x101,09,60,03,00,00,00,00,00
1772992266.555373,0x102,28,00,00,00,00,00,00,00
1772992266.9793544,0x101,09,79,03,00,00,00,00,00
1772992266.990692,0x102,28,00,00,00,00,00,00,00
1772992267.414648,0x101,09,92,03,00,00,00,00,00
1772992267.4260232,0x102,28,00,00,00,00,00,00,00
1772992267.8499947,0x101,09,AB,03,00,00,00,00,00
1772992267.8613374,0x102,29,00,00,00,00,00,00,00
1772992268.2853153,0x101,09,C4,03,00,00,00,00,00
1772992268.2967389,0x102,29,00,00,00,00,00,00,00
1772992268.7207367,0x101,09,DD,03,00,00,00,00,00
1772992268.732016,0x102,2A,00,00,00,00,00,00,00
1772992269.1559746,0x101,09,F6,03,00,00,00,00,00
1772992269.1673403,0x102,2A,00,00,00,00,00,00,00
1772992269.5912962,0x101,0A,0F,03,00,00,00,00,00
1772992269.6026628,0x102,2A,00,00,00,00,00,00,00
1772992270.026657,0x101,0A,28,03,00,00,00,00,00
1772992270.0380056,0x102,2B,00,00,00,00,00,00,00
1772992270.4619553,0x101,0A,41,03,00,00,00,00,00
1772992270.4733167,0x102,2B,00,00,00,00,00,00,00
1772992270.8972983,0x101,0A,5A,03,00,00,00,00,00
1772992270.9086914,0x102,2C,00,00,00,00,00,00,00
1772992271.332621,0x101,0A,73,03,00,00,00,00,00
1772992271.3439436,0x102,2C,00,00,00,00,00,00,00
1772992271.767923,0x101,0A,8C,03,00,00,00,00,00
1772992271.7792609,0x102,2D,00,00,00,00,00,00,00
1772992272.2032075,0x101,0A,A5,03,00,00,00,00,00
1772992272.2145734,0x102,2D,00,00,00,00,00,00,00
1772992272.638531,0x101,0A,BE,03,00,00,00,00,00
1772992272.649938,0x102,2D,00,00,00,00,00,00,00
1772992273.0739086,0x101,0A,D7,03,00,00,00,00,00
1772992273.0852518,0x102,2E,00,00,00,00,00,00,00
1772992273.5091896,0x101,0A,F0,03,00,00,00,00,00
1772992273.5206099,0x102,2E,00,00,00,00,00,00,00
1772992273.9445934,0x101,0B,09,03,00,00,00,00,00
1772992273.9558759,0x102,2F,00,00,00,00,00,00,00
1772992274.3798385,0x101,0B,22,03,00,00,00,00,00
1772992274.3911915,0x102,2F,00,00,00,00,00,00,00
1772992274.8151681,0x101,0B,3B,03,00,00,00,00,00
1772992274.8265133,0x102,2F,00,00,00,00,00,00,00
1772992275.2504585,0x101,0B,54,03,00,00,00,00,00
1772992275.2618463,0x102,30,00,00,00,00,00,00,00
1772992275.6858022,0x101,0B,6D,03,00,00,00,00,00
1772992275.6971476,0x102,30,00,00,00,00,00,00,00
1772992276.121138,0x101,0B,86,03,00,00,00,00,00
1772992276.1324744,0x102,31,00,00,00,00,00,00,00
1772992276.5564275,0x101,0B,9F,03,00,00,00,00,00
1772992276.5677962,0x102,31,00,00,00,00,00,00,00
1772992276.991789,0x101,0B,B8,03,00,00,00,00,00
1772992277.0031295,0x102,32,00,00,00,00,00,00,00
1772992277.427114,0x101,0B,D1,03,00,00,00,00,00
1772992277.4384747,0x102,32,00,00,00,00,00,00,00
1772992277.8624783,0x101,0B,EA,03,00,00,00,00,00
1772992277.873826,0x102,32,00,00,00,00,00,00,00
1772992278.2978096,0x101,0C,03,03,00,00,00,00,00
1772992278.3091779,0x102,33,00,00,00,00,00,00,00
1772992278.7332006,0x101,0C,1C,03,00,00,00,00,00
1772992278.7446146,0x102,33,00,00,00,00,00,00,00
1772992279.168564,0x101,0C,35,03,00,00,00,00,00
1772992279.179889,0x102,34,00,00,00,00,00,00,00
1772992279.6038578,0x101,0C,4E,03,00,00,00,00,00
1772992279.615225,0x102,34,00,00,00,00,00,00,00
1772992280.0391858,0x101,0C,67,03,00,00,00,00,00
1772992280.0505223,0x102,34,00,00,00,00,00,00,00
1772992280.4744875,0x101,0C,80,03,00,00,00,00,00
1772992280.4858441,0x102,35,00,00,00,00,00,00,00
1772992280.9097848,0x101,0C,99,03,00,00,00,00,00
1772992280.9211266,0x102,35,00,00,00,00,00,00,00
1772992281.3450787,0x101,0C,B2,03,00,00,00,00,00
1772992281.356444,0x102,36,00,00,00,00,00,00,00
1772992281.780407,0x101,0C,CB,03,00,00,00,00,00
1772992281.7917423,0x102,36,00,00,00,00,00,00,00
1772992282.2156906,0x101,0C,E4,03,00,00,00,00,00
1772992282.2270563,0x102,37,00,00,00,00,00,00,00
1772992282.6510715,0x101,0C,FD,03,00,00,00,00,00
1772992282.662398,0x102,37,00,00,00,00,00,00,00
1772992283.086318,0x101,0D,16,03,00,00,00,00,00
1772992283.097685,0x102,37,00,00,00,00,00,00,00
1772992283.5216348,0x101,0D,2F,03,00,00,00,00,00
1772992283.5329957,0x102,38,00,00,00,00,00,00,00
1772992283.9570112,0x101,0D,48,03,00,00,00,00,00
1772992283.968308,0x102,38,00,00,00,00,00,00,00
1772992284.3922656,0x101,0D,61,03,00,00,00,00,00
1772992284.4036443,0x102,39,00,00,00,00,00,00,00
1772992284.8276343,0x101,0D,7A,03,00,00,00,00,00
1772992284.8389776,0x102,39,00,00,00,00,00,00,00
1772992285.2629259,0x101,0D,93,03,00,00,00,00,00
1772992285.2742965,0x102,39,00,00,00,00,00,00,00
1772992285.6982644,0x101,0D,AC,03,00,00,00,00,00
1772992285.7096126,0x102,3A,00,00,00,00,00,00,00
1772992286.1335769,0x101,0D,C5,03,00,00,00,00,00
1772992286.1449585,0x102,3A,00,00,00,00,00,00,00
1772992286.5689652,0x101,0D,DE,03,00,00,00,00,00
1772992286.5802815,0x102,3B,00,00,00,00,00,00,00
1772992287.0042636,0x101,0D,F7,03,00,00,00,00,00
1772992287.0156076,0x102,3B,00,00,00,00,00,00,00
1772992287.4395287,0x101,0E,10,03,00,00,00,00,00
1772992287.4509,0x102,3C,00,00,00,00,00,00,00
1772992287.8748353,0x101,0E,29,03,00,00,00,00,00
1772992287.8861716,0x102,3C,00,00,00,00,00,00,00
1772992288.3101056,0x101,0E,42,03,00,00,00,00,00
1772992288.3214695,0x102,3C,00,00,00,00,00,00,00
1772992288.7454321,0x101,0E,5B,03,00,00,00,00,00
1772992288.756817,0x102,3D,00,00,00,00,00,00,00
1772992289.1807668,0x101,0E,74,03,00,00,00,00,00
1772992289.1920865,0x102,3D,00,00,00,00,00,00,00
1772992289.6160326,0x101,0E,8D,03,00,00,00,00,00
1772992289.6273942,0x102,3E,00,00,00,00,00,00,00
1772992290.0513659,0x101,0E,A6,03,00,00,00,00,00
1772992290.0627012,0x102,3E,00,00,00,00,00,00,00
1772992290.4866374,0x101,0E,BF,03,00,00,00,00,00
1772992290.4979954,0x102,3E,00,00,00,00,00,00,00
1772992290.9219432,0x101,0E,D8,03,00,00,00,00,00
1772992290.9332793,0x102,3F,00,00,00,00,00,00,00
1772992291.3571715,0x101,0E,F1,03,00,00,00,00,00
1772992291.3685818,0x102,3F,00,00,00,00,00,00,00
1772992291.7925293,0x101,0F,0A,03,00,00,00,00,00
1772992291.8038285,0x102,40,00,00,00,00,00,00,00
1772992292.2277412,0x101,0F,23,03,00,00,00,00,00
1772992292.2391117,0x102,40,00,00,00,00,00,00,00
1772992292.6630538,0x101,0F,3C,03,00,00,00,00,00
1772992292.6744013,0x102,41,00,00,00,00,00,00,00
1772992293.098333,0x101,0F,55,03,00,00,00,00,00
1772992293.1096888,0x102,41,00,00,00,00,00,00,00
1772992293.5336103,0x101,0F,6E,03,00,00,00,00,00
1772992293.5450087,0x102,41,00,00,00,00,00,00,00
1772992293.9689841,0x101,0F,87,03,00,00,00,00,00
1772992293.9802663,0x102,42,00,00,00,00,00,00,00
1772992294.4041755,0x101,0F,A0,03,00,00,00,00,00
1772992294.415543,0x102,42,00,00,00,00,00,00,00
1772992294.8394692,0x101,0F,B9,03,00,00,00,00,00
1772992294.8508098,0x102,43,00,00,00,00,00,00,00
1772992295.274722,0x101,0F,D2,03,00,00,00,00,00
1772992295.286085,0x102,43,00,00,00,00,00,00,00
1772992295.7100122,0x101,0F,EB,03,00,00,00,00,00
1772992295.7213523,0x102,43,00,00,00,00,00,00,00
1772992296.1452854,0x101,10,04,03,00,00,00,00,00
1772992296.156739,0x102,44,00,00,00,00,00,00,00
1772992296.5806127,0x101,10,1D,03,00,00,00,00,00
1772992296.5919356,0x102,44,00,00,00,00,00,00,00
1772992297.0159056,0x101,10,36,03,00,00,00,00,00
1772992297.027254,0x102,45,00,00,00,00,00,00,00
1772992297.4511857,0x101,10,4F,03,00,00,00,00,00
1772992297.4625506,0x102,45,00,00,00,00,00,00,00
1772992297.8865027,0x101,10,68,03,00,00,00,00,00
1772992297.897845,0x102,46,00,00,00,00,00,00,00
1772992298.3217754,0x101,10,81,03,00,00,00,00,00
1772992298.3331478,0x102,46,00,00,00,00,00,00,00
1772992298.7571034,0x101,10,9A,03,00,00,00,00,00
1772992298.7684457,0x102,46,00,00,00,00,00,00,00
1772992299.1923864,0x101,10,B3,03,00,00,00,00,00
1772992299.2037513,0x102,47,00,00,00,00,00,00,00
1772992299.6276915,0x101,10,CC,03,00,00,00,00,00
1772992299.6390593,0x102,47,00,00,00,00,00,00,00
1772992300.0629964,0x101,10,E5,03,00,00,00,00,00
1772992300.0743377,0x102,48,00,00,00,00,00,00,00
1772992300.498262,0x101,10,FE,03,00,00,00,00,00
1772992300.5096335,0x102,48,00,00,00,00,00,00,00
1772992300.933619,0x101,11,17,03,00,00,00,00,00
1772992300.9449892,0x102,48,00,00,00,00,00,00,00
1772992301.3690014,0x101,11,30,03,00,00,00,00,00
1772992301.3803034,0x102,49,00,00,00,00,00,00,00
1772992301.8042774,0x101,11,49,03,00,00,00,00,00
1772992301.8156173,0x102,49,00,00,00,00,00,00,00
1772992302.2395427,0x101,11,62,03,00,00,00,00,00
1772992302.250922,0x102,4A,00,00,00,00,00,00,00
1772992302.6748397,0x101,11,7B,03,00,00,00,00,00
1772992302.6861827,0x102,4A,00,00,00,00,00,00,00
1772992303.110097,0x101,11,94,03,00,00,00,00,00
1772992303.1214643,0x102,4B,00,00,00,00,00,00,00
1772992303.5453978,0x101,05,DC,04,00,00,00,00,00
1772992303.556797,0x102,21,00,00,00,00,00,00,00
1772992303.9807618,0x101,05,F5,04,00,00,00,00,00
1772992303.9920516,0x102,21,00,00,00,00,00,00,00
1772992304.4160085,0x101,06,0E,04,00,00,00,00,00
1772992304.4273777,0x102,22,00,00,00,00,00,00,00
1772992304.8513398,0x101,06,27,04,00,00,00,00,00
1772992304.8626797,0x102,23,00,00,00,00,00,00,00
1772992305.2866423,0x101,06,40,04,00,00,00,00,00
1772992305.2980018,0x102,23,00,00,00,00,00,00,00
1772992305.7220237,0x101,06,59,04,00,00,00,00,00
1772992305.7333257,0x102,24,00,00,00,00,00,00,00
1772992306.157269,0x101,06,72,04,00,00,00,00,00
1772992306.1686814,0x102,24,00,00,00,00,00,00,00
1772992306.5926654,0x101,06,8B,04,00,00,00,00,00
1772992306.603948,0x102,25,00,00,00,00,00,00,00
1772992307.027935,0x101,06,A4,04,00,00,00,00,00
1772992307.0392923,0x102,25,00,00,00,00,00,00,00
1772992307.4632547,0x101,06,BD,04,00,00,00,00,00
1772992307.4746263,0x102,26,00,00,00,00,00,00,00
1772992307.8986104,0x101,06,D6,04,00,00,00,00,00
1772992307.909961,0x102,26,00,00,00,00,00,00,00
1772992308.3339477,0x101,06,EF,04,00,00,00,00,00
1772992308.3453236,0x102,27,00,00,00,00,00,00,00
1772992308.7693338,0x101,07,08,04,00,00,00,00,00
1772992308.7807124,0x102,28,00,00,00,00,00,00,00
1772992309.204678,0x101,07,21,04,00,00,00,00,00
1772992309.2159972,0x102,28,00,00,00,00,00,00,00
1772992309.6399748,0x101,07,3A,04,00,00,00,00,00
1772992309.6514087,0x102,29,00,00,00,00,00,00,00
1772992310.075345,0x101,07,53,04,00,00,00,00,00
1772992310.086685,0x102,29,00,00,00,00,00,00,00
1772992310.5106542,0x101,07,6C,04,00,00,00,00,00
1772992310.52202,0x102,2A,00,00,00,00,00,00,00
1772992310.9460032,0x101,07,85,04,00,00,00,00,00
1772992310.9573443,0x102,2A,00,00,00,00,00,00,00
1772992311.3813398,0x101,07,9E,04,00,00,00,00,00
1772992311.3927345,0x102,2B,00,00,00,00,00,00,00
1772992311.8166468,0x101,07,B7,04,00,00,00,00,00
1772992311.8279335,0x102,2B,00,00,00,00,00,00,00
1772992312.2519732,0x101,07,D0,04,00,00,00,00,00
1772992312.263336,0x102,2C,00,00,00,00,00,00,00
1772992312.687322,0x101,07,E9,04,00,00,00,00,00
1772992312.6986697,0x102,2D,00,00,00,00,00,00,00
1772992313.1226306,0x101,08,02,04,00,00,00,00,00
1772992313.1339965,0x102,2D,00,00,00,00,00,00,00
1772992313.5579667,0x101,08,1B,04,00,00,00,00,00
1772992313.5693204,0x102,2E,00,00,00,00,00,00,00
1772992313.9933157,0x101,08,34,04,00,00,00,00,00
1772992314.0046985,0x102,2E,00,00,00,00,00,00,00
1772992314.428644,0x101,08,4D,04,00,00,00,00,00
1772992314.4399743,0x102,2F,00,00,00,00,00,00,00
1772992314.8639417,0x101,08,66,04,00,00,00,00,00
1772992314.8752904,0x102,2F,00,00,00,00,00,00,00
1772992315.2992325,0x101,08,7F,04,00,00,00,00,00
1772992315.3105986,0x102,30,00,00,00,00,00,00,00
1772992315.734557,0x101,08,98,04,00,00,00,00,00
1772992315.7459052,0x102,30,00,00,00,00,00,00,00
1772992316.1698625,0x101,08,B1,04,00,00,00,00,00
1772992316.1812305,0x102,31,00,00,00,00,00,00,00
1772992316.6051605,0x101,08,CA,04,00,00,00,00,00
1772992316.6165624,0x102,32,00,00,00,00,00,00,00
1772992317.040414,0x101,08,E3,04,00,00,00,00,00
1772992317.051838,0x102,32,00,00,00,00,00,00,00
1772992317.475769,0x101,08,FC,04,00,00,00,00,00
1772992317.4871387,0x102,33,00,00,00,00,00,00,00
1772992317.9110224,0x101,09,15,04,00,00,00,00,00
1772992317.922444,0x102,33,00,00,00,00,00,00,00
1772992318.3463972,0x101,09,2E,04,00,00,00,00,00
1772992318.3577592,0x102,34,00,00,00,00,00,00,00
1772992318.7817185,0x101,09,47,04,00,00,00,00,00
1772992318.7930615,0x102,34,00,00,00,00,00,00,00
1772992319.2170217,0x101,09,60,04,00,00,00,00,00
1772992319.2283537,0x102,35,00,00,00,00,00,00,00
1772992319.6537483,0x101,09,79,04,00,00,00,00,00
1772992319.6636589,0x102,35,00,00,00,00,00,00,00
1772992320.087567,0x101,09,92,04,00,00,00,00,00
1772992320.0989327,0x102,36,00,00,00,00,00,00,00
1772992320.5228593,0x101,09,AB,04,00,00,00,00,00
1772992320.53423,0x102,37,00,00,00,00,00,00,00
1772992320.958192,0x101,09,C4,04,00,00,00,00,00
1772992320.969541,0x102,37,00,00,00,00,00,00,00
1772992321.3934653,0x101,09,DD,04,00,00,00,00,00
1772992321.404877,0x102,38,00,00,00,00,00,00,00
1772992321.8288648,0x101,09,F6,04,00,00,00,00,00
1772992321.8401554,0x102,38,00,00,00,00,00,00,00
1772992322.2640884,0x101,0A,0F,04,00,00,00,00,00
1772992322.2754576,0x102,39,00,00,00,00,00,00,00
1772992322.6994343,0x101,0A,28,04,00,00,00,00,00
1772992322.7107673,0x102,39,00,00,00,00,00,00,00
1772992323.1346772,0x101,0A,41,04,00,00,00,00,00
1772992323.1460493,0x102,3A,00,00,00,00,00,00,00
1772992323.5699697,0x101,0A,5A,04,00,00,00,00,00
1772992323.5813305,0x102,3A,00,00,00,00,00,00,00
1772992324.0052757,0x101,0A,73,04,00,00,00,00,00
1772992324.0166698,0x102,3B,00,00,00,00,00,00,00
1772992324.4405694,0x101,0A,8C,04,00,00,00,00,00
1772992324.451913,0x102,3C,00,00,00,00,00,00,00
1772992324.8758564,0x101,0A,A5,04,00,00,00,00,00
1772992324.8872023,0x102,3C,00,00,00,00,00,00,00
1772992325.311153,0x101,0A,BE,04,00,00,00,00,00
1772992325.3225174,0x102,3D,00,00,00,00,00,00,00
1772992325.7464745,0x101,0A,D7,04,00,00,00,00,00
1772992325.7578132,0x102,3D,00,00,00,00,00,00,00
1772992326.1817636,0x101,0A,F0,04,00,00,00,00,00
1772992326.193125,0x102,3E,00,00,00,00,00,00,00
1772992326.6171055,0x101,0B,09,04,00,00,00,00,00
1772992326.6284647,0x102,3E,00,00,00,00,00,00,00
1772992327.052453,0x101,0B,22,04,00,00,00,00,00
1772992327.0638018,0x102,3F,00,00,00,00,00,00,00
1772992327.487798,0x101,0B,3B,04,00,00,00,00,00
1772992327.4991658,0x102,3F,00,00,00,00,00,00,00
1772992327.9231477,0x101,0B,54,04,00,00,00,00,00
1772992327.9344976,0x102,40,00,00,00,00,00,00,00
1772992328.3584566,0x101,0B,6D,04,00,00,00,00,00
1772992328.369816,0x102,41,00,00,00,00,00,00,00
1772992328.7937832,0x101,0B,86,04,00,00,00,00,00
1772992328.8051326,0x102,41,00,00,00,00,00,00,00
1772992329.2290812,0x101,0B,9F,04,00,00,00,00,00
1772992329.240441,0x102,42,00,00,00,00,00,00,00
1772992329.6644146,0x101,0B,B8,04,00,00,00,00,00
1772992329.6757653,0x102,42,00,00,00,00,00,00,00
1772992330.0997267,0x101,0B,D1,04,00,00,00,00,00
1772992330.111074,0x102,43,00,00,00,00,00,00,00
1772992330.5350251,0x101,0B,EA,04,00,00,00,00,00
1772992330.5463972,0x102,43,00,00,00,00,00,00,00
1772992330.9703798,0x101,0C,03,04,00,00,00,00,00
1772992330.9817312,0x102,44,00,00,00,00,00,00,00
1772992331.4056854,0x101,0C,1C,04,00,00,00,00,00
1772992331.417053,0x102,44,00,00,00,00,00,00,00
1772992331.841061,0x101,0C,35,04,00,00,00,00,00
1772992331.852352,0x102,45,00,00,00,00,00,00,00
1772992332.276296,0x101,0C,4E,04,00,00,00,00,00
1772992332.287659,0x102,46,00,00,00,00,00,00,00
1772992332.7116485,0x101,0C,67,04,00,00,00,00,00
1772992332.7229967,0x102,46,00,00,00,00,00,00,00
1772992333.146965,0x101,0C,80,04,00,00,00,00,00
1772992333.1583416,0x102,47,00,00,00,00,00,00,00
1772992333.5823128,0x101,0C,99,04,00,00,00,00,00
1772992333.5936813,0x102,47,00,00,00,00,00,00,00
1772992334.0176728,0x101,0C,B2,04,00,00,00,00,00
1772992334.0290194,0x102,48,00,00,00,00,00,00,00
1772992334.4530275,0x101,0C,CB,04,00,00,00,00,00
1772992334.4643402,0x102,48,00,00,00,00,00,00,00
1772992334.8883028,0x101,0C,E4,04,00,00,00,00,00
1772992334.899646,0x102,49,00,00,00,00,00,00,00
1772992335.3235726,0x101,0C,FD,04,00,00,00,00,00
1772992335.3349357,0x102,49,00,00,00,00,00,00,00
1772992335.7588325,0x101,0D,16,04,00,00,00,00,00
1772992335.770174,0x102,4A,00,00,00,00,00,00,00
1772992336.194187,0x101,0D,2F,04,00,00,00,00,00
1772992336.2055607,0x102,4B,00,00,00,00,00,00,00
1772992336.6295123,0x101,0D,48,04,00,00,00,00,00
1772992336.640909,0x102,4B,00,00,00,00,00,00,00
1772992337.064885,0x101,0D,61,04,00,00,00,00,00
1772992337.0761757,0x102,4C,00,00,00,00,00,00,00
1772992337.5001214,0x101,0D,7A,04,00,00,00,00,00
1772992337.511486,0x102,4C,00,00,00,00,00,00,00
1772992337.9354677,0x101,0D,93,04,00,00,00,00,00
1772992337.9468112,0x102,4D,00,00,00,00,00,00,00
1772992338.3707473,0x101,0D,AC,04,00,00,00,00,00
1772992338.3821158,0x102,4D,00,00,00,00,00,00,00
1772992338.8060844,0x101,0D,C5,04,00,00,00,00,00
1772992338.817422,0x102,4E,00,00,00,00,00,00,00
1772992339.2413638,0x101,0D,DE,04,00,00,00,00,00
1772992339.2527673,0x102,4E,00,00,00,00,00,00,00
1772992339.6767628,0x101,0D,F7,04,00,00,00,00,00
1772992339.6880457,0x102,4F,00,00,00,00,00,00,00
1772992340.112025,0x101,0E,10,04,00,00,00,00,00
1772992340.1233895,0x102,50,00,00,00,00,00,00,00
1772992340.5473545,0x101,0E,29,04,00,00,00,00,00
1772992340.5587242,0x102,50,00,00,00,00,00,00,00
1772992340.9827008,0x101,0E,42,04,00,00,00,00,00
1772992340.9940379,0x102,51,00,00,00,00,00,00,00
1772992341.417923,0x101,0E,5B,04,00,00,00,00,00
1772992341.4293633,0x102,51,00,00,00,00,00,00,00
1772992341.8532767,0x101,0E,74,04,00,00,00,00,00
1772992341.864747,0x102,52,00,00,00,00,00,00,00
1772992342.288686,0x101,0E,8D,04,00,00,00,00,00
1772992342.3000057,0x102,52,00,00,00,00,00,00,00
1772992342.723975,0x101,0E,A6,04,00,00,00,00,00
1772992342.735317,0x102,53,00,00,00,00,00,00,00
1772992343.1592817,0x101,0E,BF,04,00,00,00,00,00
1772992343.1706429,0x102,53,00,00,00,00,00,00,00
1772992343.5946138,0x101,0E,D8,04,00,00,00,00,00
1772992343.6059878,0x102,54,00,00,00,00,00,00,00
1772992344.0299826,0x101,0E,F1,04,00,00,00,00,00
1772992344.0413294,0x102,55,00,00,00,00,00,00,00
1772992344.4653134,0x101,0F,0A,04,00,00,00,00,00
1772992344.4767215,0x102,55,00,00,00,00,00,00,00
1772992344.9007077,0x101,0F,23,04,00,00,00,00,00
1772992344.912003,0x102,56,00,00,00,00,00,00,00
1772992345.3359642,0x101,0F,3C,04,00,00,00,00,00
1772992345.3473308,0x102,56,00,00,00,00,00,00,00
1772992345.771327,0x101,0F,55,04,00,00,00,00,00
1772992345.7826693,0x102,57,00,00,00,00,00,00,00
1772992346.20663,0x101,0F,6E,04,00,00,00,00,00
1772992346.2179995,0x102,57,00,00,00,00,00,00,00
1772992346.6419673,0x101,0F,87,04,00,00,00,00,00
1772992346.6536274,0x102,58,00,00,00,00,00,00,00
1772992347.0773103,0x101,0F,A0,04,00,00,00,00,00
1772992347.0887682,0x102,58,00,00,00,00,00,00,00
1772992347.5126598,0x101,0F,B9,04,00,00,00,00,00
1772992347.523969,0x102,59,00,00,00,00,00,00,00
1772992347.947953,0x101,0F,D2,04,00,00,00,00,00
1772992347.959304,0x102,5A,00,00,00,00,00,00,00
1772992348.3832695,0x101,0F,EB,04,00,00,00,00,00
1772992348.3946357,0x102,5A,00,00,00,00,00,00,00
1772992348.8186045,0x101,10,04,04,00,00,00,00,00
1772992348.8299534,0x102,5B,00,00,00,00,00,00,00
1772992349.2539275,0x101,10,1D,04,00,00,00,00,00
1772992349.2652905,0x102,5B,00,00,00,00,00,00,00
